,Timestamp,Longitude,Latitude,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,Dowload Rate,Upload Rate,State
0,Timestamp,Longitude,Latitude,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
1,2019.11.26_13.50.48,-8.394718,51.886101000000004,5G,-106,-13,6.0,11,-,0,0,I
2,2019.11.26_13.50.49,-8.394718,51.886101000000004,5G,-107,-14,4.0,11,-,0,0,I
3,2019.11.26_13.50.50,-8.394718,51.886101000000004,5G,-107,-14,4.0,11,-,0,0,I
4,2019.11.26_13.50.51,-8.394718,51.886101000000004,5G,-106,-13,1.0,11,-,2,4,D
5,2019.11.26_13.50.52,-8.394718,51.886101000000004,5G,-106,-13,1.0,13,-88,433,245,D
6,2019.11.26_13.50.53,-8.394718,51.886101000000004,5G,-103,-14,4.0,12,-86,11366,497,D
7,2019.11.26_13.50.54,-8.394718,51.886101000000004,5G,-103,-14,4.0,12,-86,18419,672,D
8,2019.11.26_13.50.55,-8.394878,51.886015,5G,-103,-14,4.0,12,-86,18419,672,D
9,2019.11.26_13.50.55,-8.394878,51.886015,5G,-103,-17,2.0,12,-86,21778,857,D
10,2019.11.26_13.50.57,-8.394878,51.886015,5G,-103,-17,2.0,12,-86,5464,206,D
11,2019.11.26_13.50.58,-8.394878,51.886015,5G,-103,-13,10.0,15,-83,13,22,D
12,2019.11.26_13.50.59,-8.394878,51.886015,5G,-103,-13,10.0,5,-87,11407,445,D
13,2019.11.26_13.51.00,-8.394878,51.886015,5G,-104,-14,6.0,5,-87,11512,362,D
14,2019.11.26_13.51.01,-8.394878,51.886015,5G,-104,-14,6.0,5,-87,152,90,D
15,2019.11.26_13.51.02,-8.394878,51.886015,5G,-103,-15,2.0,9,-85,239,248,D
16,2019.11.26_13.51.03,-8.394878,51.886015,5G,-103,-15,2.0,9,-83,3787,111,D
17,2019.11.26_13.51.04,-8.394878,51.886015,5G,-102,-16,7.0,9,-86,13443,197,D
18,2019.11.26_13.51.05,-8.394878,51.886015,5G,-102,-16,7.0,9,-86,33239,279,D
19,2019.11.26_13.51.06,-8.394878,51.886015,5G,-103,-11,5.0,14,-90,46142,335,D
20,2019.11.26_13.51.07,-8.394878,51.886015,5G,-103,-11,5.0,15,-87,62772,365,D
21,2019.11.26_13.51.08,-8.394878,51.886015,5G,-102,-12,7.0,15,-89,41124,225,D
22,2019.11.26_13.51.09,-8.394878,51.886015,5G,-102,-12,7.0,9,-87,0,0,D
23,2019.11.26_13.51.11,-8.394878,51.886015,5G,-102,-12,0.0,9,-87,0,0,I
24,2019.11.26_13.51.12,-8.394878,51.886015,5G,-102,-12,0.0,9,-87,0,0,I
25,2019.11.26_13.51.13,-8.394878,51.886015,5G,-102,-12,2.0,12,-89,75,22,D
26,2019.11.26_13.51.14,-8.394878,51.886015,5G,-102,-12,2.0,12,-89,4,5,D
27,2019.11.26_13.51.15,-8.394878,51.886015,5G,-101,-13,3.0,14,-85,2,4,D
28,2019.11.26_13.51.16,-8.394878,51.886015,5G,-101,-13,3.0,14,-85,0,0,I
29,2019.11.26_13.51.17,-8.394878,51.886015,5G,-101,-12,3.0,14,-85,0,0,D
30,2019.11.26_13.51.18,-8.394878,51.886015,5G,-101,-12,3.0,14,-85,0,0,I
31,2019.11.26_13.51.19,-8.394878,51.886015,5G,-101,-12,7.0,10,-83,0,0,I
32,2019.11.26_13.51.20,-8.394878,51.886015,5G,-101,-12,7.0,10,-83,0,0,I
33,2019.11.26_13.51.21,-8.394878,51.886015,5G,-101,-13,7.0,10,-83,0,0,I
34,2019.11.26_13.51.22,-8.394878,51.886015,5G,-101,-13,7.0,14,-,0,0,I
35,2019.11.26_13.51.23,-8.394878,51.886015,5G,-101,-14,2.0,14,-,0,0,I
36,2019.11.26_13.51.25,-8.394878,51.886015,5G,-101,-14,2.0,14,-,0,0,I
37,2019.11.26_13.51.26,-8.394878,51.886015,5G,-100,-16,3.0,14,-,0,0,I
38,2019.11.26_13.51.27,-8.394878,51.886015,5G,-100,-16,3.0,13,-,0,0,I
39,2019.11.26_13.51.28,-8.394878,51.886015,5G,-100,-11,1.0,13,-,0,0,I
40,2019.11.26_13.51.29,-8.394878,51.886015,5G,-100,-11,1.0,13,-,0,0,I
41,2019.11.26_13.51.30,-8.394878,51.886015,5G,-101,-11,2.0,13,-,0,0,I
42,2019.11.26_13.51.31,-8.394878,51.886015,5G,-101,-11,2.0,13,-,0,0,I
43,2019.11.26_13.51.32,-8.394878,51.886015,5G,-101,-15,0.0,15,-85,1,0,D
44,2019.11.26_13.51.33,-8.394878,51.886015,5G,-101,-15,0.0,15,-83,2,4,D
45,2019.11.26_13.51.34,-8.394878,51.886015,5G,-101,-11,5.0,15,-83,0,0,I
46,2019.11.26_13.51.35,-8.394878,51.886015,5G,-101,-11,5.0,15,-83,5,7,D
47,2019.11.26_13.51.36,-8.394878,51.886015,5G,-100,-10,7.0,15,-83,0,0,D
48,2019.11.26_13.51.38,-8.394878,51.886015,5G,-100,-10,7.0,12,-85,2,4,D
49,2019.11.26_13.51.39,-8.394878,51.886015,5G,-105,-12,-5.0,12,-85,0,0,I
50,2019.11.26_13.51.40,-8.394878,51.886015,5G,-105,-12,-5.0,10,-,0,0,I
51,2019.11.26_13.51.41,-8.394878,51.886015,5G,-104,-12,3.0,13,-,0,3,D
52,2019.11.26_13.51.42,-8.394878,51.886015,5G,-104,-12,3.0,13,-,0,1,D
53,2019.11.26_13.51.43,-8.394878,51.886015,5G,-104,-11,1.0,13,-,0,1,D
54,2019.11.26_13.51.44,-8.394878,51.886015,5G,-104,-11,1.0,13,-,0,0,I
55,2019.11.26_13.51.45,-8.394878,51.886015,5G,-104,-14,2.0,13,-,0,0,D
56,2019.11.26_13.51.46,-8.394878,51.886015,5G,-104,-14,2.0,13,-,0,0,I
57,2019.11.26_13.51.47,-8.394878,51.886015,5G,-104,-13,2.0,13,-,0,0,I
58,2019.11.26_13.51.48,-8.394878,51.886015,5G,-104,-13,2.0,13,-,0,0,I
59,2019.11.26_13.51.49,-8.394878,51.886015,5G,-104,-11,4.0,13,-,0,0,D
60,2019.11.26_13.51.51,-8.394878,51.886015,5G,-104,-11,4.0,13,-,0,0,I
61,2019.11.26_13.51.52,-8.394878,51.886015,5G,-104,-12,1.0,11,-83,0,0,I
62,2019.11.26_13.51.53,-8.394878,51.886015,5G,-104,-12,1.0,11,-83,5,6,D
63,2019.11.26_13.51.54,-8.394878,51.886015,5G,-100,-12,4.0,11,-83,3531,89,D
64,2019.11.26_13.51.55,-8.394878,51.886015,5G,-100,-12,4.0,11,-83,13,5,D
65,2019.11.26_13.51.56,-8.394878,51.886015,5G,-101,-10,2.0,11,-83,0,0,D
66,2019.11.26_13.51.57,-8.394878,51.886015,5G,-101,-10,2.0,14,-,1084,25,D
67,2019.11.26_13.51.58,-8.394878,51.886015,5G,-101,-12,-1.0,14,-,425,22,D
68,2019.11.26_13.51.59,-8.394878,51.886015,5G,-101,-12,-1.0,14,-,589,23,D
69,2019.11.26_13.52.00,-8.394878,51.886015,5G,-101,-11,0.0,14,-,60,5,D
70,2019.11.26_13.52.01,-8.394878,51.886015,5G,-101,-11,0.0,14,-,117,10,D
71,2019.11.26_13.52.02,-8.394878,51.886015,5G,-100,-11,1.0,14,-,34,2,D
72,2019.11.26_13.52.03,-8.394878,51.886015,5G,-100,-11,1.0,14,-,100,42,D
73,2019.11.26_13.52.05,-8.394878,51.886015,5G,-101,-12,4.0,14,-,68,9,D
74,2019.11.26_13.52.06,-8.394878,51.886015,5G,-101,-12,4.0,14,-,56,11,D
75,2019.11.26_13.52.07,-8.394878,51.886015,5G,-101,-11,5.0,14,-,25,4,D
76,2019.11.26_13.52.08,-8.394878,51.886015,5G,-101,-11,5.0,14,-,4,5,D
77,2019.11.26_13.52.09,-8.394878,51.886015,5G,-101,-13,-2.0,14,-,19,8,D
78,2019.11.26_13.52.10,-8.394878,51.886015,5G,-101,-13,-2.0,14,-,12,3,D
79,2019.11.26_13.52.11,-8.394878,51.886015,5G,-102,-12,5.0,14,-,1,47,D
80,2019.11.26_13.52.12,-8.394878,51.886015,5G,-102,-12,5.0,14,-,0,0,D
81,2019.11.26_13.52.13,-8.394878,51.886015,5G,-101,-11,3.0,14,-85,70,6,D
82,2019.11.26_13.52.14,-8.394878,51.886015,5G,-101,-11,3.0,14,-85,0,2,D
83,2019.11.26_13.52.15,-8.394878,51.886015,5G,-101,-13,4.0,14,-85,2,6,D
84,2019.11.26_13.52.16,-8.394878,51.886015,5G,-101,-13,4.0,14,-85,0,0,I
85,2019.11.26_13.52.18,-8.394878,51.886015,5G,-101,-13,2.0,14,-85,2,5,D
86,2019.11.26_13.52.19,-8.394878,51.886015,5G,-101,-13,2.0,12,-83,1,11,D
87,2019.11.26_13.52.20,-8.394878,51.886015,5G,-101,-11,-1.0,12,-83,3,5,D
88,2019.11.26_13.52.21,-8.394878,51.886015,5G,-101,-11,-1.0,12,-83,20,9,D
89,2019.11.26_13.52.22,-8.394878,51.886015,5G,-101,-13,4.0,12,-83,0,0,D
90,2019.11.26_13.52.23,-8.394878,51.886015,5G,-101,-13,4.0,12,-83,0,0,D
91,2019.11.26_13.52.24,-8.394878,51.886015,5G,-102,-13,6.0,12,-83,0,0,I
92,2019.11.26_13.52.25,-8.394878,51.886015,5G,-102,-13,6.0,12,-83,0,0,I
93,2019.11.26_13.52.26,-8.394878,51.886015,5G,-101,-16,2.0,12,-83,0,0,I
94,2019.11.26_13.52.27,-8.394878,51.886015,5G,-101,-16,2.0,12,-83,0,0,I
95,2019.11.26_13.52.28,-8.394878,51.886015,5G,-101,-15,5.0,10,-85,11,0,D
96,2019.11.26_13.52.29,-8.394878,51.886015,5G,-101,-15,5.0,10,-85,15079,229,D
97,2019.11.26_13.52.30,-8.394878,51.886015,5G,-101,-14,0.0,10,-85,24424,279,D
98,2019.11.26_13.52.32,-8.394878,51.886015,5G,-101,-14,0.0,10,-85,772,12,D
99,2019.11.26_13.52.33,-8.394878,51.886015,5G,-101,-12,0.0,9,-83,0,0,I
100,2019.11.26_13.52.34,-8.394878,51.886015,5G,-101,-12,0.0,9,-83,0,0,I
101,2019.11.26_13.52.35,-8.394878,51.886015,5G,-101,-17,5.0,13,-85,0,0,I
102,2019.11.26_13.52.36,-8.394878,51.886015,5G,-101,-17,5.0,13,-83,0,0,I
103,2019.11.26_13.52.37,-8.394878,51.886015,5G,-100,-14,-3.0,13,-83,2,5,D
104,2019.11.26_13.52.38,-8.394878,51.886015,5G,-100,-14,-3.0,13,-83,16,15,D
105,2019.11.26_13.52.39,-8.394878,51.886015,5G,-100,-13,-2.0,11,-85,0,0,D
106,2019.11.26_13.52.40,-8.394878,51.886015,5G,-100,-13,-2.0,11,-85,2,4,D
107,2019.11.26_13.52.41,-8.394878,51.886015,5G,-100,-13,3.0,11,-85,0,0,D
108,2019.11.26_13.52.42,-8.394878,51.886015,5G,-100,-13,3.0,11,-85,0,0,I
109,2019.11.26_13.52.43,-8.394878,51.886015,5G,-101,-14,-4.0,11,-85,0,0,I
110,2019.11.26_13.52.45,-8.394878,51.886015,5G,-101,-14,-4.0,14,-83,0,0,I
111,2019.11.26_13.52.46,-8.394878,51.886015,5G,-101,-15,1.0,14,-83,0,0,I
112,2019.11.26_13.52.47,-8.394878,51.886015,5G,-101,-15,1.0,14,-85,0,0,I
113,2019.11.26_13.52.48,-8.394878,51.886015,5G,-101,-13,-3.0,14,-85,0,2,D
114,2019.11.26_13.52.49,-8.394878,51.886015,5G,-101,-13,-3.0,10,-,0,0,I
115,2019.11.26_13.52.50,-8.394878,51.886015,5G,-101,-13,-4.0,11,-,0,1,D
116,2019.11.26_13.52.51,-8.394878,51.886015,5G,-101,-13,-4.0,11,-,0,0,I
117,2019.11.26_13.52.52,-8.394878,51.886015,5G,-101,-15,2.0,11,-,0,0,I
118,2019.11.26_13.52.53,-8.394878,51.886015,5G,-101,-15,2.0,12,-83,0,0,I
119,2019.11.26_13.52.54,-8.394878,51.886015,5G,-101,-13,-2.0,12,-83,0,0,I
120,2019.11.26_13.52.55,-8.394878,51.886015,5G,-101,-13,-2.0,12,-83,0,0,I
121,2019.11.26_13.52.56,-8.394878,51.886015,5G,-101,-15,-1.0,12,-83,11,1,D
122,2019.11.26_13.52.58,-8.394878,51.886015,5G,-101,-15,-1.0,12,-83,2,4,D
123,2019.11.26_13.52.59,-8.394878,51.886015,5G,-101,-14,-1.0,12,-83,0,0,I
124,2019.11.26_13.53.00,-8.394878,51.886015,5G,-101,-14,-1.0,12,-83,2,4,D
125,2019.11.26_13.53.01,-8.394878,51.886015,5G,-101,-13,-4.0,12,-83,0,0,I
126,2019.11.26_13.53.02,-8.394878,51.886015,5G,-101,-13,-4.0,12,-83,2,4,D
127,2019.11.26_13.53.03,-8.394878,51.886015,5G,-101,-12,2.0,12,-83,15,27,D
128,2019.11.26_13.53.04,-8.394878,51.886015,5G,-101,-12,2.0,13,-,0,0,D
129,2019.11.26_13.53.05,-8.394878,51.886015,5G,-100,-11,1.0,13,-,0,0,I
130,2019.11.26_13.53.06,-8.394878,51.886015,5G,-100,-11,1.0,13,-,0,0,I
131,2019.11.26_13.53.07,-8.394878,51.886015,5G,-101,-12,4.0,13,-,0,0,I
132,2019.11.26_13.53.08,-8.394878,51.886015,5G,-101,-12,4.0,13,-,0,0,I
133,2019.11.26_13.53.09,-8.394878,51.886015,5G,-101,-14,3.0,13,-,0,0,I
134,2019.11.26_13.53.10,-8.394878,51.886015,5G,-101,-14,3.0,10,-,15,27,D
135,2019.11.26_13.53.12,-8.394878,51.886015,5G,-101,-13,0.0,10,-,0,0,D
136,2019.11.26_13.53.13,-8.394878,51.886015,5G,-101,-13,0.0,10,-,0,0,I
137,2019.11.26_13.53.14,-8.394878,51.886015,5G,-101,-12,2.0,13,-85,0,0,I
138,2019.11.26_13.53.15,-8.394878,51.886015,5G,-101,-12,2.0,13,-85,0,0,D
139,2019.11.26_13.53.16,-8.394878,51.886015,5G,-101,-11,5.0,13,-85,5598,60,D
140,2019.11.26_13.53.17,-8.394878,51.886015,5G,-101,-11,5.0,13,-85,23446,262,D
141,2019.11.26_13.53.18,-8.394878,51.886015,5G,-100,-12,4.0,13,-85,0,0,D
142,2019.11.26_13.53.19,-8.394878,51.886015,5G,-100,-12,4.0,13,-85,0,0,D
143,2019.11.26_13.53.20,-8.394878,51.886015,5G,-101,-11,1.0,10,-,2,4,D
144,2019.11.26_13.53.21,-8.394878,51.886015,5G,-101,-11,1.0,10,-,0,0,D
145,2019.11.26_13.53.22,-8.394878,51.886015,5G,-101,-12,2.0,10,-,2,5,D
146,2019.11.26_13.53.23,-8.394878,51.886015,5G,-101,-12,2.0,10,-,0,0,D
147,2019.11.26_13.53.24,-8.394878,51.886015,5G,-100,-14,-2.0,12,-83,4,3,D
148,2019.11.26_13.53.26,-8.394878,51.886015,5G,-100,-14,-2.0,12,-83,0,0,D
149,2019.11.26_13.53.27,-8.394878,51.886015,5G,-101,-12,2.0,12,-,0,0,I
150,2019.11.26_13.53.28,-8.394878,51.886015,5G,-101,-12,2.0,12,-,0,0,I
151,2019.11.26_13.53.29,-8.394878,51.886015,5G,-101,-14,5.0,12,-,0,0,I
152,2019.11.26_13.53.30,-8.394878,51.886015,5G,-101,-14,5.0,12,-,0,0,I
153,2019.11.26_13.53.31,-8.394878,51.886015,5G,-100,-12,4.0,12,-,0,0,I
154,2019.11.26_13.53.32,-8.394878,51.886015,5G,-100,-12,4.0,11,-85,0,0,I
155,2019.11.26_13.53.33,-8.394878,51.886015,5G,-100,-12,0.0,11,-85,0,0,I
156,2019.11.26_13.53.34,-8.394878,51.886015,5G,-100,-12,0.0,12,-83,0,0,I
157,2019.11.26_13.53.35,-8.394878,51.886015,5G,-101,-11,0.0,12,-83,0,0,I
158,2019.11.26_13.53.36,-8.394878,51.886015,5G,-101,-11,0.0,12,-83,0,0,I
159,2019.11.26_13.53.38,-8.394878,51.886015,5G,-101,-10,4.0,12,-83,0,0,I
160,2019.11.26_13.53.39,-8.394878,51.886015,5G,-101,-10,4.0,12,-83,0,0,I
161,2019.11.26_13.53.40,-8.394878,51.886015,5G,-101,-13,1.0,14,-85,2,4,D
162,2019.11.26_13.53.41,-8.394878,51.886015,5G,-101,-13,1.0,14,-85,0,0,I
163,2019.11.26_13.53.42,-8.394878,51.886015,5G,-101,-14,1.0,13,-83,2,4,D
164,2019.11.26_13.53.43,-8.394878,51.886015,5G,-101,-14,1.0,13,-83,0,0,I
165,2019.11.26_13.53.44,-8.394878,51.886015,5G,-101,-12,6.0,13,-83,0,0,D
166,2019.11.26_13.53.45,-8.394878,51.886015,5G,-101,-12,6.0,13,-83,0,0,I
167,2019.11.26_13.53.46,-8.394878,51.886015,5G,-101,-11,2.0,13,-83,0,0,I
168,2019.11.26_13.53.47,-8.394878,51.886015,5G,-101,-11,2.0,13,-83,0,0,I
169,2019.11.26_13.53.48,-8.394878,51.886015,5G,-101,-12,0.0,13,-83,0,0,I
170,2019.11.26_13.53.50,-8.394878,51.886015,5G,-101,-12,0.0,13,-83,0,0,I
171,2019.11.26_13.53.51,-8.394878,51.886015,5G,-101,-11,3.0,13,-83,0,0,I
172,2019.11.26_13.53.52,-8.394878,51.886015,5G,-101,-11,3.0,13,-83,0,0,I
173,2019.11.26_13.53.53,-8.394878,51.886015,5G,-101,-12,7.0,13,-83,0,0,I
174,2019.11.26_13.53.54,-8.394878,51.886015,5G,-101,-12,7.0,13,-83,0,0,I
175,2019.11.26_13.53.55,-8.394878,51.886015,5G,-101,-12,2.0,13,-83,0,0,I
176,2019.11.26_13.53.56,-8.394878,51.886015,5G,-101,-12,2.0,14,-81,0,0,I
177,2019.11.26_13.53.57,-8.394878,51.886015,5G,-100,-11,4.0,14,-81,0,0,I
178,2019.11.26_13.53.58,-8.394878,51.886015,5G,-100,-11,4.0,14,-83,0,0,I
179,2019.11.26_13.53.59,-8.394878,51.886015,5G,-101,-13,-1.0,13,-85,0,0,I
180,2019.11.26_13.54.00,-8.394878,51.886015,5G,-101,-13,-1.0,13,-85,2,4,D
181,2019.11.26_13.54.01,-8.394878,51.886015,5G,-100,-11,4.0,14,-83,0,0,D
182,2019.11.26_13.54.03,-8.394878,51.886015,5G,-100,-11,4.0,14,-83,23205,250,D
183,2019.11.26_13.54.04,-8.394878,51.886015,5G,-100,-13,-2.0,14,-83,8413,115,D
184,2019.11.26_13.54.05,-8.394878,51.886015,5G,-100,-13,-2.0,14,-83,2,4,D
185,2019.11.26_13.54.06,-8.394878,51.886015,5G,-101,-13,3.0,14,-83,0,0,D
186,2019.11.26_13.54.07,-8.394878,51.886015,5G,-101,-13,3.0,14,-83,0,0,I
187,2019.11.26_13.54.08,-8.394878,51.886015,5G,-100,-11,-2.0,14,-83,0,0,I
188,2019.11.26_13.54.09,-8.394878,51.886015,5G,-100,-11,-2.0,14,-83,0,0,I
189,2019.11.26_13.54.10,-8.394878,51.886015,5G,-101,-11,3.0,14,-83,0,0,I
190,2019.11.26_13.54.11,-8.394878,51.886015,5G,-101,-11,3.0,14,-83,0,0,I
191,2019.11.26_13.54.12,-8.394878,51.886015,5G,-100,-11,5.0,13,-85,0,0,I
192,2019.11.26_13.54.13,-8.394878,51.886015,5G,-100,-11,5.0,13,-85,0,0,I
193,2019.11.26_13.54.14,-8.394878,51.886015,5G,-102,-12,1.0,13,-85,0,0,D
194,2019.11.26_13.54.15,-8.394878,51.886015,5G,-102,-12,1.0,14,-83,0,0,I
195,2019.11.26_13.54.17,-8.394878,51.886015,5G,-101,-11,7.0,14,-83,0,0,I
196,2019.11.26_13.54.18,-8.394878,51.886015,5G,-101,-11,7.0,14,-83,0,0,I
197,2019.11.26_13.54.19,-8.394878,51.886015,5G,-101,-11,7.0,14,-83,0,0,I
198,2019.11.26_13.54.20,-8.394878,51.886015,5G,-101,-11,7.0,14,-83,0,0,I
199,2019.11.26_13.54.21,-8.394878,51.886015,5G,-102,-12,-1.0,14,-83,0,0,I
200,2019.11.26_13.54.22,-8.394878,51.886015,5G,-102,-12,-1.0,14,-83,2,5,D
201,2019.11.26_13.54.23,-8.394878,51.886015,5G,-101,-13,-1.0,12,-,0,0,I
202,2019.11.26_13.54.24,-8.394878,51.886015,5G,-101,-13,-1.0,12,-,0,0,D
203,2019.11.26_13.54.25,-8.394878,51.886015,5G,-102,-11,2.0,12,-,2,4,D
204,2019.11.26_13.54.26,-8.394878,51.886015,5G,-102,-11,2.0,12,-,0,0,D
205,2019.11.26_13.54.27,-8.394878,51.886015,5G,-101,-13,7.0,12,-,0,0,I
206,2019.11.26_13.54.28,-8.394878,51.886015,5G,-101,-13,7.0,12,-,0,0,I
207,2019.11.26_13.54.30,-8.394878,51.886015,5G,-100,-11,6.0,12,-,0,0,I
208,2019.11.26_13.54.31,-8.394878,51.886015,5G,-100,-11,6.0,12,-,0,0,D
209,2019.11.26_13.54.32,-8.394878,51.886015,5G,-101,-15,3.0,12,-,0,0,I
210,2019.11.26_13.54.33,-8.394878,51.886015,5G,-101,-15,3.0,12,-,0,0,I
211,2019.11.26_13.54.34,-8.394878,51.886015,5G,-100,-12,6.0,13,-,0,0,I
212,2019.11.26_13.54.35,-8.394878,51.886015,5G,-100,-12,6.0,14,-83,0,0,I
213,2019.11.26_13.54.36,-8.394878,51.886015,5G,-101,-12,0.0,14,-83,0,0,I
214,2019.11.26_13.54.37,-8.394878,51.886015,5G,-101,-12,0.0,11,-80,0,0,I
215,2019.11.26_13.54.38,-8.394878,51.886015,5G,-102,-16,4.0,12,-84,0,0,I
216,2019.11.26_13.54.39,-8.394878,51.886015,5G,-102,-16,4.0,12,-84,0,0,I
217,2019.11.26_13.54.40,-8.394878,51.886015,5G,-102,-16,1.0,12,-84,0,0,I
218,2019.11.26_13.54.41,-8.394878,51.886015,5G,-102,-16,1.0,12,-84,0,0,I
219,2019.11.26_13.54.43,-8.394878,51.886015,5G,-101,-12,6.0,12,-84,2,4,D
220,2019.11.26_13.54.44,-8.394878,51.886015,5G,-101,-12,6.0,10,-82,0,0,I
221,2019.11.26_13.54.45,-8.394878,51.886015,5G,-100,-13,5.0,14,-84,2,4,D
222,2019.11.26_13.54.46,-8.394878,51.886015,5G,-100,-13,5.0,14,-84,0,0,D
223,2019.11.26_13.54.47,-8.394878,51.886015,5G,-101,-12,5.0,14,-84,2,4,D
224,2019.11.26_13.54.48,-8.394878,51.886015,5G,-101,-12,5.0,14,-84,49,7,D
225,2019.11.26_13.54.49,-8.394878,51.886015,5G,-101,-13,1.0,14,-84,29868,316,D
226,2019.11.26_13.54.50,-8.394878,51.886015,5G,-101,-13,1.0,14,-84,0,0,I
227,2019.11.26_13.54.51,-8.394878,51.886015,5G,-101,-11,4.0,14,-84,0,0,I
228,2019.11.26_13.54.52,-8.394878,51.886015,5G,-101,-11,4.0,14,-84,0,0,I
229,2019.11.26_13.54.53,-8.394878,51.886015,5G,-101,-13,2.0,14,-84,0,0,I
230,2019.11.26_13.54.54,-8.394878,51.886015,5G,-101,-13,2.0,14,-84,0,0,I
231,2019.11.26_13.54.56,-8.394878,51.886015,5G,-100,-12,3.0,14,-84,0,0,I
232,2019.11.26_13.54.57,-8.394878,51.886015,5G,-100,-12,3.0,14,-84,0,0,I
233,2019.11.26_13.54.58,-8.394878,51.886015,5G,-101,-12,1.0,14,-84,0,0,I
234,2019.11.26_13.54.59,-8.394878,51.886015,5G,-101,-12,1.0,14,-84,0,0,I
235,2019.11.26_13.55.00,-8.394878,51.886015,5G,-100,-13,6.0,14,-84,0,0,I
236,2019.11.26_13.55.01,-8.394878,51.886015,5G,-100,-13,6.0,14,-84,0,0,I
237,2019.11.26_13.55.02,-8.394878,51.886015,5G,-100,-11,6.0,14,-84,0,0,I
238,2019.11.26_13.55.03,-8.394878,51.886015,5G,-100,-11,6.0,14,-82,2,31,D
239,2019.11.26_13.55.04,-8.394878,51.886015,5G,-100,-11,5.0,11,-84,0,0,I
240,2019.11.26_13.55.05,-8.394878,51.886015,5G,-100,-11,5.0,11,-84,18,31,D
241,2019.11.26_13.55.06,-8.394878,51.886015,5G,-101,-12,6.0,11,-84,0,0,I
242,2019.11.26_13.55.07,-8.394878,51.886015,5G,-101,-12,6.0,11,-84,2,4,D
243,2019.11.26_13.55.09,-8.394878,51.886015,5G,-101,-11,4.0,11,-84,0,0,I
244,2019.11.26_13.55.10,-8.394878,51.886015,5G,-101,-11,4.0,14,-81,0,0,I
245,2019.11.26_13.55.11,-8.394878,51.886015,5G,-101,-13,5.0,14,-84,0,0,I
246,2019.11.26_13.55.12,-8.394878,51.886015,5G,-101,-13,5.0,14,-84,0,0,I
247,2019.11.26_13.55.13,-8.394878,51.886015,5G,-100,-11,4.0,14,-84,0,0,I
248,2019.11.26_13.55.14,-8.394878,51.886015,5G,-100,-11,4.0,14,-84,0,0,I
249,2019.11.26_13.55.15,-8.394878,51.886015,5G,-101,-12,4.0,14,-81,0,0,I
250,2019.11.26_13.55.16,-8.394878,51.886015,5G,-101,-12,4.0,14,-81,0,0,I
251,2019.11.26_13.55.17,-8.394878,51.886015,5G,-101,-12,5.0,14,-81,0,0,I
252,2019.11.26_13.55.18,-8.394878,51.886015,5G,-101,-12,5.0,14,-85,0,0,D
253,2019.11.26_13.55.19,-8.394878,51.886015,5G,-105,-11,4.0,10,-88,0,0,I
254,2019.11.26_13.55.20,-8.394878,51.886015,5G,-105,-11,4.0,13,-84,0,0,I
255,2019.11.26_13.55.22,-8.394878,51.886015,5G,-101,-11,4.0,13,-84,0,0,I
256,2019.11.26_13.55.23,-8.394878,51.886015,5G,-101,-11,4.0,13,-84,0,0,I
257,2019.11.26_13.55.24,-8.394878,51.886015,5G,-101,-11,6.0,13,-84,0,0,I
258,2019.11.26_13.55.25,-8.394878,51.886015,5G,-101,-11,6.0,13,-81,3,7,D
259,2019.11.26_13.55.26,-8.394878,51.886015,5G,-101,-13,4.0,13,-,0,0,I
260,2019.11.26_13.55.27,-8.394878,51.886015,5G,-101,-13,4.0,13,-,2,4,D
261,2019.11.26_13.55.28,-8.394878,51.886015,5G,-101,-10,10.0,13,-,0,0,I
262,2019.11.26_13.55.29,-8.394878,51.886015,5G,-101,-10,10.0,13,-,2,4,D
263,2019.11.26_13.55.30,-8.394878,51.886015,5G,-101,-13,4.0,14,-81,11,1,D
264,2019.11.26_13.55.31,-8.394878,51.886015,5G,-101,-13,4.0,14,-83,0,0,D
265,2019.11.26_13.55.32,-8.394878,51.886015,5G,-101,-14,5.0,14,-83,0,0,I
266,2019.11.26_13.55.33,-8.394878,51.886015,5G,-101,-14,5.0,13,-85,0,0,I
267,2019.11.26_13.55.34,-8.394878,51.886015,5G,-101,-12,5.0,13,-85,17024,176,D
268,2019.11.26_13.55.36,-8.394878,51.886015,5G,-101,-12,5.0,13,-85,14404,130,D
269,2019.11.26_13.55.37,-8.394878,51.886015,5G,-101,-14,0.0,13,-85,0,0,I
270,2019.11.26_13.55.38,-8.394878,51.886015,5G,-101,-14,0.0,13,-85,0,0,I
271,2019.11.26_13.55.39,-8.394878,51.886015,5G,-101,-12,1.0,13,-85,0,0,I
272,2019.11.26_13.55.40,-8.394878,51.886015,5G,-101,-12,1.0,13,-85,0,0,I
273,2019.11.26_13.55.41,-8.394878,51.886015,5G,-101,-13,6.0,13,-,0,0,I
274,2019.11.26_13.55.42,-8.394878,51.886015,5G,-101,-13,6.0,13,-,0,0,I
275,2019.11.26_13.55.43,-8.394878,51.886015,5G,-101,-13,6.0,12,-,0,0,I
276,2019.11.26_13.55.44,-8.394878,51.886015,5G,-101,-13,6.0,14,-83,0,0,I
277,2019.11.26_13.55.45,-8.394878,51.886015,5G,-101,-12,2.0,15,-79,2,4,D
