,Timestamp,Longitude,Latitude,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,Dowload Rate,Upload Rate,State
0,Timestamp,Longitude,Latitude,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
1,2019.12.16_13.03.47,-8.394601,51.886139,5G,-102,-15,3.0,12,-86,0,0,I
2,2019.12.16_13.03.48,-8.394601,51.886139,5G,-102,-15,3.0,15,-84,0,0,I
3,2019.12.16_13.03.48,-8.394601,51.886139,5G,-100,-15,3.0,15,-84,0,0,I
4,2019.12.16_13.03.49,-8.394601,51.886139,5G,-100,-15,3.0,15,-84,11,1,D
5,2019.12.16_13.03.50,-8.394601,51.886139,5G,-102,-11,0.0,15,-84,0,0,D
6,2019.12.16_13.03.52,-8.394601,51.886139,5G,-102,-11,0.0,15,-84,0,0,I
7,2019.12.16_13.03.53,-8.394601,51.886139,5G,-101,-11,6.0,15,-84,111,29,D
8,2019.12.16_13.03.54,-8.394601,51.886139,5G,-101,-11,6.0,15,-84,1667,58,D
9,2019.12.16_13.03.55,-8.394601,51.886139,5G,-103,-11,7.0,15,-,33490,1013,D
10,2019.12.16_13.03.56,-8.394601,51.886139,5G,-103,-11,7.0,15,-,1544,50,D
11,2019.12.16_13.03.57,-8.394601,51.886139,5G,-101,-14,8.0,15,-,366,193,D
12,2019.12.16_13.03.58,-8.394601,51.886139,5G,-101,-14,8.0,15,-,15048,384,D
13,2019.12.16_13.03.59,-8.394601,51.886139,5G,-101,-13,6.0,13,-86,77790,416,D
14,2019.12.16_13.04.00,-8.394601,51.886139,5G,-101,-13,6.0,12,-84,107356,932,D
15,2019.12.16_13.04.01,-8.394601,51.886139,5G,-102,-13,-2.0,11,-87,0,0,D
16,2019.12.16_13.04.02,-8.394601,51.886139,5G,-102,-13,-2.0,11,-87,0,0,I
17,2019.12.16_13.04.03,-8.394601,51.886139,5G,-100,-11,4.0,15,-84,24318,142,D
18,2019.12.16_13.04.04,-8.394601,51.886139,5G,-100,-11,4.0,15,-,0,0,D
19,2019.12.16_13.04.05,-8.394601,51.886139,5G,-97,-11,9.0,15,-,0,0,I
20,2019.12.16_13.04.06,-8.394601,51.886139,5G,-97,-11,9.0,15,-,0,0,I
21,2019.12.16_13.04.08,-8.394601,51.886139,5G,-97,-12,-1.0,15,-,0,0,I
22,2019.12.16_13.04.09,-8.394601,51.886139,5G,-97,-12,-1.0,15,-,0,0,I
23,2019.12.16_13.04.10,-8.394601,51.886139,5G,-98,-13,0.0,10,-,0,0,I
24,2019.12.16_13.04.11,-8.394601,51.886139,5G,-98,-13,0.0,10,-,0,0,I
25,2019.12.16_13.04.12,-8.394601,51.886139,5G,-98,-12,2.0,10,-,0,0,I
26,2019.12.16_13.04.13,-8.394601,51.886139,5G,-98,-12,2.0,10,-,0,0,I
27,2019.12.16_13.04.14,-8.394601,51.886139,5G,-97,-11,0.0,10,-,2,4,D
28,2019.12.16_13.04.15,-8.394601,51.886139,5G,-97,-11,0.0,10,-,0,0,I
29,2019.12.16_13.04.16,-8.394601,51.886139,5G,-98,-14,0.0,10,-,2,5,D
30,2019.12.16_13.04.17,-8.394601,51.886139,5G,-98,-14,0.0,10,-,0,0,I
31,2019.12.16_13.04.18,-8.394601,51.886139,5G,-98,-13,0.0,10,-,2,4,D
32,2019.12.16_13.04.20,-8.394601,51.886139,5G,-98,-13,0.0,10,-,0,0,I
33,2019.12.16_13.04.21,-8.394601,51.886139,5G,-98,-11,4.0,10,-,0,0,I
34,2019.12.16_13.04.22,-8.394601,51.886139,5G,-98,-11,4.0,8,-,0,0,I
35,2019.12.16_13.04.23,-8.394601,51.886139,5G,-98,-11,5.0,8,-,0,0,I
36,2019.12.16_13.04.24,-8.394601,51.886139,5G,-98,-11,5.0,8,-,0,0,I
37,2019.12.16_13.04.25,-8.394601,51.886139,5G,-98,-11,3.0,8,-,0,0,I
38,2019.12.16_13.04.26,-8.394601,51.886139,5G,-98,-11,3.0,13,-,0,0,I
39,2019.12.16_13.04.27,-8.394601,51.886139,5G,-98,-12,-2.0,13,-,0,0,I
40,2019.12.16_13.04.28,-8.394601,51.886139,5G,-98,-12,-2.0,13,-,0,0,I
41,2019.12.16_13.04.29,-8.394601,51.886139,5G,-98,-13,-2.0,12,-82,0,0,I
42,2019.12.16_13.04.30,-8.394601,51.886139,5G,-98,-13,-2.0,12,-82,0,0,I
43,2019.12.16_13.04.31,-8.394601,51.886139,5G,-97,-10,-3.0,12,-82,0,0,I
44,2019.12.16_13.04.33,-8.394601,51.886139,5G,-97,-10,-3.0,11,-85,0,0,I
45,2019.12.16_13.04.34,-8.394601,51.886139,5G,-98,-14,-4.0,11,-85,0,0,I
46,2019.12.16_13.04.35,-8.394601,51.886139,5G,-98,-14,-4.0,11,-85,2,4,D
47,2019.12.16_13.04.36,-8.394601,51.886139,5G,-100,-12,0.0,11,-88,0,0,I
48,2019.12.16_13.04.37,-8.394601,51.886139,5G,-100,-12,0.0,11,-88,2,4,D
49,2019.12.16_13.04.38,-8.394601,51.886139,5G,-98,-15,1.0,11,-86,0,0,I
50,2019.12.16_13.04.39,-8.394601,51.886139,5G,-98,-15,1.0,11,-84,2,4,D
51,2019.12.16_13.04.40,-8.394601,51.886139,5G,-101,-13,-1.0,11,-84,1,0,D
52,2019.12.16_13.04.41,-8.394601,51.886139,5G,-101,-13,-1.0,11,-84,0,0,I
53,2019.12.16_13.04.42,-8.394601,51.886139,5G,-99,-12,7.0,11,-84,0,0,I
54,2019.12.16_13.04.43,-8.394601,51.886139,5G,-99,-12,7.0,11,-84,0,0,I
55,2019.12.16_13.04.44,-8.394601,51.886139,5G,-98,-13,2.0,11,-84,0,0,I
56,2019.12.16_13.04.46,-8.394601,51.886139,5G,-98,-13,2.0,8,-,23848,234,D
57,2019.12.16_13.04.47,-8.394601,51.886139,5G,-98,-14,6.0,12,-82,0,0,D
58,2019.12.16_13.04.48,-8.394601,51.886139,5G,-98,-14,6.0,12,-82,0,0,I
59,2019.12.16_13.04.49,-8.394601,51.886139,5G,-98,-11,8.0,12,-82,0,0,I
60,2019.12.16_13.04.50,-8.394601,51.886139,5G,-98,-11,8.0,12,-82,0,0,I
61,2019.12.16_13.04.51,-8.394601,51.886139,5G,-98,-13,0.0,12,-82,0,0,I
62,2019.12.16_13.04.52,-8.394601,51.886139,5G,-98,-13,0.0,12,-82,0,0,I
63,2019.12.16_13.04.53,-8.394601,51.886139,5G,-98,-12,-1.0,12,-82,16,47,D
64,2019.12.16_13.04.54,-8.394601,51.886139,5G,-98,-12,-1.0,12,-82,0,0,D
65,2019.12.16_13.04.55,-8.394601,51.886139,5G,-98,-14,1.0,12,-82,0,0,I
66,2019.12.16_13.04.56,-8.394601,51.886139,5G,-98,-14,1.0,12,-82,2,4,D
67,2019.12.16_13.04.57,-8.394601,51.886139,5G,-99,-12,-4.0,12,-82,0,0,I
68,2019.12.16_13.04.59,-8.394601,51.886139,5G,-99,-12,-4.0,12,-82,17,31,D
69,2019.12.16_13.05.00,-8.394601,51.886139,5G,-98,-12,6.0,12,-82,2,4,D
70,2019.12.16_13.05.01,-8.394601,51.886139,5G,-98,-12,6.0,12,-82,6,4,D
71,2019.12.16_13.05.02,-8.394601,51.886139,5G,-98,-12,5.0,12,-82,1,1,D
72,2019.12.16_13.05.03,-8.394601,51.886139,5G,-98,-12,5.0,12,-82,0,0,I
73,2019.12.16_13.05.04,-8.394601,51.886139,5G,-98,-14,-3.0,12,-82,0,0,I
74,2019.12.16_13.05.05,-8.394601,51.886139,5G,-98,-14,-3.0,12,-82,0,0,I
75,2019.12.16_13.05.06,-8.394601,51.886139,5G,-98,-12,-2.0,12,-82,0,0,I
76,2019.12.16_13.05.07,-8.394601,51.886139,5G,-98,-12,-2.0,12,-82,0,0,I
77,2019.12.16_13.05.08,-8.394601,51.886139,5G,-98,-14,0.0,12,-82,0,0,I
78,2019.12.16_13.05.09,-8.394601,51.886139,5G,-98,-14,0.0,12,-82,0,0,I
79,2019.12.16_13.05.10,-8.394601,51.886139,5G,-98,-13,2.0,12,-82,0,0,I
80,2019.12.16_13.05.12,-8.394601,51.886139,5G,-98,-13,2.0,12,-82,0,0,I
81,2019.12.16_13.05.13,-8.394601,51.886139,5G,-98,-13,-1.0,12,-82,0,0,I
82,2019.12.16_13.05.14,-8.394601,51.886139,5G,-98,-13,-1.0,12,-82,0,0,I
83,2019.12.16_13.05.15,-8.394601,51.886139,5G,-98,-15,3.0,12,-82,0,0,I
84,2019.12.16_13.05.16,-8.394601,51.886139,5G,-98,-15,3.0,12,-82,0,0,I
85,2019.12.16_13.05.17,-8.394601,51.886139,5G,-98,-13,1.0,12,-82,2,4,D
86,2019.12.16_13.05.18,-8.394601,51.886139,5G,-98,-13,1.0,12,-82,0,0,I
87,2019.12.16_13.05.19,-8.394601,51.886139,5G,-98,-13,0.0,12,-82,2,4,D
88,2019.12.16_13.05.20,-8.394601,51.886139,5G,-98,-13,0.0,12,-82,0,0,I
89,2019.12.16_13.05.21,-8.394601,51.886139,5G,-97,-13,0.0,12,-82,2,4,D
90,2019.12.16_13.05.22,-8.394601,51.886139,5G,-97,-13,0.0,9,-84,0,0,I
91,2019.12.16_13.05.23,-8.394601,51.886139,5G,-98,-13,-1.0,11,-81,0,0,I
92,2019.12.16_13.05.25,-8.394601,51.886139,5G,-98,-13,-1.0,11,-81,0,0,I
93,2019.12.16_13.05.26,-8.394601,51.886139,5G,-98,-13,3.0,11,-84,0,0,I
94,2019.12.16_13.05.27,-8.394601,51.886139,5G,-98,-13,3.0,11,-84,0,0,I
95,2019.12.16_13.05.28,-8.394601,51.886139,5G,-98,-14,-2.0,11,-84,0,0,I
96,2019.12.16_13.05.29,-8.394601,51.886139,5G,-98,-14,-2.0,11,-84,0,0,I
97,2019.12.16_13.05.30,-8.394601,51.886139,5G,-98,-15,-1.0,11,-84,0,0,I
98,2019.12.16_13.05.31,-8.394601,51.886139,5G,-98,-15,-1.0,11,-84,856,34,D
99,2019.12.16_13.05.32,-8.394601,51.886139,5G,-97,-14,-2.0,11,-84,32098,355,D
100,2019.12.16_13.05.33,-8.394601,51.886139,5G,-97,-14,-2.0,11,-84,0,0,I
101,2019.12.16_13.05.34,-8.394601,51.886139,5G,-98,-13,-1.0,11,-84,0,0,I
102,2019.12.16_13.05.35,-8.394601,51.886139,5G,-98,-13,-1.0,11,-84,0,0,I
103,2019.12.16_13.05.36,-8.394601,51.886139,5G,-98,-14,1.0,11,-84,0,0,I
104,2019.12.16_13.05.38,-8.394601,51.886139,5G,-98,-14,1.0,11,-84,0,0,I
105,2019.12.16_13.05.39,-8.394601,51.886139,5G,-98,-15,-1.0,11,-84,2,4,D
106,2019.12.16_13.05.40,-8.394601,51.886139,5G,-98,-15,-1.0,11,-84,2,4,D
107,2019.12.16_13.05.41,-8.394601,51.886139,5G,-97,-14,1.0,11,-84,1,0,D
108,2019.12.16_13.05.42,-8.394601,51.886139,5G,-97,-14,1.0,11,-84,2,4,D
109,2019.12.16_13.05.43,-8.394601,51.886139,5G,-98,-13,1.0,11,-84,0,0,D
110,2019.12.16_13.05.44,-8.394601,51.886139,5G,-98,-13,1.0,11,-84,0,0,I
111,2019.12.16_13.05.45,-8.394601,51.886139,5G,-98,-14,-1.0,11,-86,0,0,I
112,2019.12.16_13.05.46,-8.394601,51.886139,5G,-98,-14,-1.0,11,-86,4,3,D
113,2019.12.16_13.05.47,-8.394601,51.886139,5G,-99,-15,-2.0,12,-84,0,0,I
114,2019.12.16_13.05.48,-8.394601,51.886139,5G,-99,-15,-2.0,12,-84,0,0,I
115,2019.12.16_13.05.49,-8.394601,51.886139,5G,-98,-13,2.0,12,-84,0,0,I
116,2019.12.16_13.05.51,-8.394601,51.886139,5G,-98,-13,2.0,9,-,0,0,I
117,2019.12.16_13.05.52,-8.394601,51.886139,5G,-98,-14,-1.0,9,-,0,0,I
118,2019.12.16_13.05.53,-8.394601,51.886139,5G,-98,-14,-1.0,9,-,0,0,I
119,2019.12.16_13.05.54,-8.394601,51.886139,5G,-98,-14,2.0,9,-,0,0,I
120,2019.12.16_13.05.55,-8.394601,51.886139,5G,-98,-14,2.0,9,-,0,0,I
121,2019.12.16_13.05.56,-8.394601,51.886139,5G,-98,-11,2.0,9,-,0,0,I
122,2019.12.16_13.05.57,-8.394601,51.886139,5G,-98,-11,2.0,11,-82,0,0,I
123,2019.12.16_13.05.58,-8.394601,51.886139,5G,-98,-11,-1.0,11,-82,24,27,D
124,2019.12.16_13.05.59,-8.394601,51.886139,5G,-98,-11,-1.0,11,-84,65,38,D
125,2019.12.16_13.06.00,-8.394601,51.886139,5G,-98,-16,0.0,11,-84,0,0,I
126,2019.12.16_13.06.01,-8.394601,51.886139,5G,-98,-16,0.0,9,-,2,4,D
127,2019.12.16_13.06.02,-8.394601,51.886139,5G,-98,-17,-1.0,9,-,0,0,I
128,2019.12.16_13.06.03,-8.394601,51.886139,5G,-98,-17,-1.0,9,-,2,4,D
129,2019.12.16_13.06.05,-8.394601,51.886139,5G,-97,-15,-1.0,9,-,0,0,I
130,2019.12.16_13.06.06,-8.394601,51.886139,5G,-97,-15,-1.0,9,-,0,0,I
131,2019.12.16_13.06.07,-8.394601,51.886139,5G,-97,-15,3.0,9,-,0,0,I
132,2019.12.16_13.06.08,-8.394601,51.886139,5G,-97,-15,3.0,11,-,0,0,I
133,2019.12.16_13.06.09,-8.394601,51.886139,5G,-97,-14,5.0,11,-,0,0,I
134,2019.12.16_13.06.10,-8.394601,51.886139,5G,-97,-14,5.0,11,-,0,0,I
135,2019.12.16_13.06.11,-8.394601,51.886139,5G,-97,-15,2.0,11,-,0,0,I
136,2019.12.16_13.06.12,-8.394601,51.886139,5G,-97,-15,2.0,11,-,0,0,I
137,2019.12.16_13.06.13,-8.394601,51.886139,5G,-98,-16,3.0,11,-,0,0,I
138,2019.12.16_13.06.14,-8.394601,51.886139,5G,-98,-16,3.0,12,-82,0,0,I
139,2019.12.16_13.06.15,-8.394601,51.886139,5G,-98,-11,-1.0,12,-84,0,0,I
140,2019.12.16_13.06.17,-8.394601,51.886139,5G,-98,-11,-1.0,12,-84,0,0,I
141,2019.12.16_13.06.18,-8.394601,51.886139,5G,-98,-13,-3.0,12,-84,31658,125,D
142,2019.12.16_13.06.19,-8.394601,51.886139,5G,-98,-13,-3.0,12,-84,0,0,I
143,2019.12.16_13.06.20,-8.394601,51.886139,5G,-97,-11,10.0,12,-84,2,4,D
144,2019.12.16_13.06.21,-8.394601,51.886139,5G,-97,-11,10.0,12,-84,0,0,D
145,2019.12.16_13.06.22,-8.394601,51.886139,5G,-97,-9,4.0,12,-84,2,4,D
146,2019.12.16_13.06.23,-8.394601,51.886139,5G,-97,-9,4.0,12,-84,0,0,D
147,2019.12.16_13.06.24,-8.394601,51.886139,5G,-98,-11,-4.0,12,-84,2,4,D
148,2019.12.16_13.06.25,-8.394601,51.886139,5G,-98,-11,-4.0,12,-84,0,0,D
149,2019.12.16_13.06.26,-8.394601,51.886139,5G,-98,-11,7.0,12,-84,0,0,I
150,2019.12.16_13.06.27,-8.394601,51.886139,5G,-98,-11,7.0,12,-84,0,0,I
151,2019.12.16_13.06.28,-8.394601,51.886139,5G,-98,-11,9.0,12,-84,0,0,I
152,2019.12.16_13.06.30,-8.394601,51.886139,5G,-98,-11,9.0,12,-84,0,0,I
153,2019.12.16_13.06.31,-8.394601,51.886139,5G,-97,-11,8.0,12,-84,0,0,I
154,2019.12.16_13.06.32,-8.394601,51.886139,5G,-97,-11,8.0,12,-84,0,0,I
155,2019.12.16_13.06.33,-8.394601,51.886139,5G,-97,-9,9.0,12,-84,0,0,I
156,2019.12.16_13.06.34,-8.394601,51.886139,5G,-97,-9,9.0,12,-84,0,0,I
157,2019.12.16_13.06.35,-8.394601,51.886139,5G,-98,-10,0.0,14,-81,0,0,I
158,2019.12.16_13.06.36,-8.394601,51.886139,5G,-98,-10,0.0,14,-81,0,0,I
159,2019.12.16_13.06.37,-8.394601,51.886139,5G,-98,-11,0.0,11,-83,0,0,I
160,2019.12.16_13.06.38,-8.394601,51.886139,5G,-98,-11,0.0,11,-83,0,0,I
161,2019.12.16_13.06.39,-8.394601,51.886139,5G,-99,-11,2.0,11,-85,0,0,I
162,2019.12.16_13.06.40,-8.394601,51.886139,5G,-99,-11,2.0,11,-85,0,0,I
163,2019.12.16_13.06.41,-8.394601,51.886139,5G,-97,-12,2.0,11,-85,2,4,D
164,2019.12.16_13.06.42,-8.394601,51.886139,5G,-97,-12,2.0,11,-85,0,0,D
165,2019.12.16_13.06.44,-8.394601,51.886139,5G,-99,-11,-2.0,11,-85,2,4,D
166,2019.12.16_13.06.45,-8.394601,51.886139,5G,-99,-11,-2.0,11,-85,0,0,I
167,2019.12.16_13.06.46,-8.394601,51.886139,5G,-97,-10,3.0,11,-85,0,0,D
168,2019.12.16_13.06.47,-8.394601,51.886139,5G,-97,-10,3.0,11,-88,0,0,I
169,2019.12.16_13.06.48,-8.394601,51.886139,5G,-105,-11,-1.0,9,-86,0,0,I
170,2019.12.16_13.06.49,-8.394601,51.886139,5G,-105,-11,-1.0,9,-86,0,0,I
171,2019.12.16_13.06.50,-8.394601,51.886139,5G,-105,-12,-3.0,10,-88,0,0,I
172,2019.12.16_13.06.51,-8.394601,51.886139,5G,-105,-12,-3.0,11,-90,0,0,I
173,2019.12.16_13.06.52,-8.394601,51.886139,5G,-109,-13,-1.0,11,-90,0,0,I
174,2019.12.16_13.06.53,-8.394601,51.886139,5G,-109,-13,-1.0,10,-,15,25,D
175,2019.12.16_13.06.54,-8.394601,51.886139,5G,-99,-15,-6.0,11,-85,0,0,D
176,2019.12.16_13.06.55,-8.394601,51.886139,5G,-99,-15,-6.0,11,-85,0,0,I
177,2019.12.16_13.06.56,-8.394601,51.886139,5G,-99,-13,2.0,11,-85,0,0,I
178,2019.12.16_13.06.57,-8.394601,51.886139,5G,-99,-13,2.0,11,-85,0,0,I
179,2019.12.16_13.06.59,-8.394601,51.886139,5G,-100,-13,-2.0,7,-,14,26,D
180,2019.12.16_13.07.00,-8.394601,51.886139,5G,-100,-13,-2.0,12,-83,0,0,I
181,2019.12.16_13.07.01,-8.394601,51.886139,5G,-98,-13,3.0,12,-83,0,0,I
182,2019.12.16_13.07.02,-8.394601,51.886139,5G,-98,-13,3.0,12,-83,2,4,D
183,2019.12.16_13.07.03,-8.394601,51.886139,5G,-99,-13,3.0,12,-,27660,81,D
184,2019.12.16_13.07.04,-8.394601,51.886139,5G,-99,-13,3.0,12,-,3,5,D
185,2019.12.16_13.07.05,-8.394601,51.886139,5G,-98,-13,3.0,12,-,77,14,D
186,2019.12.16_13.07.06,-8.394601,51.886139,5G,-98,-13,3.0,7,-85,2,4,D
187,2019.12.16_13.07.07,-8.394601,51.886139,5G,-98,-13,-1.0,7,-83,0,0,D
188,2019.12.16_13.07.08,-8.394601,51.886139,5G,-98,-13,-1.0,7,-83,0,0,I
189,2019.12.16_13.07.09,-8.394601,51.886139,5G,-98,-13,1.0,7,-83,0,0,I
190,2019.12.16_13.07.11,-8.394601,51.886139,5G,-98,-13,1.0,7,-83,0,0,I
191,2019.12.16_13.07.12,-8.394601,51.886139,5G,-98,-15,2.0,7,-83,0,0,I
192,2019.12.16_13.07.13,-8.394601,51.886139,5G,-98,-15,2.0,7,-83,0,0,I
193,2019.12.16_13.07.14,-8.394601,51.886139,5G,-98,-14,-1.0,7,-83,0,0,I
194,2019.12.16_13.07.15,-8.394601,51.886139,5G,-98,-14,-1.0,7,-83,0,0,I
195,2019.12.16_13.07.16,-8.394601,51.886139,5G,-98,-16,-1.0,7,-83,0,0,I
196,2019.12.16_13.07.17,-8.394601,51.886139,5G,-98,-16,-1.0,7,-83,0,0,I
197,2019.12.16_13.07.18,-8.394601,51.886139,5G,-98,-14,6.0,12,-81,0,0,I
198,2019.12.16_13.07.19,-8.394601,51.886139,5G,-98,-14,6.0,12,-83,0,0,I
199,2019.12.16_13.07.20,-8.394601,51.886139,5G,-98,-12,-2.0,12,-83,0,0,I
200,2019.12.16_13.07.21,-8.394601,51.886139,5G,-98,-12,-2.0,12,-83,0,0,D
201,2019.12.16_13.07.22,-8.394601,51.886139,5G,-99,-13,-2.0,12,-85,0,0,I
202,2019.12.16_13.07.23,-8.394601,51.886139,5G,-99,-13,-2.0,12,-85,2,4,D
203,2019.12.16_13.07.25,-8.394601,51.886139,5G,-99,-13,-3.0,12,-85,0,0,I
204,2019.12.16_13.07.26,-8.394601,51.886139,5G,-99,-13,-3.0,10,-83,5,6,D
205,2019.12.16_13.07.27,-8.394601,51.886139,5G,-98,-15,-3.0,10,-83,2,4,D
206,2019.12.16_13.07.28,-8.394601,51.886139,5G,-98,-15,-3.0,10,-83,0,0,I
207,2019.12.16_13.07.29,-8.394601,51.886139,5G,-98,-13,-2.0,10,-83,0,2,D
208,2019.12.16_13.07.30,-8.394601,51.886139,5G,-98,-13,-2.0,10,-83,0,0,I
209,2019.12.16_13.07.31,-8.394601,51.886139,5G,-98,-11,4.0,10,-83,0,0,I
210,2019.12.16_13.07.32,-8.394601,51.886139,5G,-98,-11,4.0,9,-83,0,0,I
211,2019.12.16_13.07.33,-8.394601,51.886139,5G,-98,-12,7.0,9,-83,0,0,I
212,2019.12.16_13.07.34,-8.394601,51.886139,5G,-98,-12,7.0,9,-83,0,0,I
213,2019.12.16_13.07.35,-8.394601,51.886139,5G,-99,-17,-2.0,9,-83,11,1,D
214,2019.12.16_13.07.37,-8.394601,51.886139,5G,-99,-17,-2.0,9,-83,0,0,I
215,2019.12.16_13.07.38,-8.394601,51.886139,5G,-99,-11,7.0,9,-83,0,0,I
216,2019.12.16_13.07.39,-8.394601,51.886139,5G,-99,-11,7.0,9,-83,0,0,I
217,2019.12.16_13.07.40,-8.394601,51.886139,5G,-98,-15,5.0,9,-83,0,0,I
218,2019.12.16_13.07.41,-8.394601,51.886139,5G,-98,-15,5.0,9,-83,0,0,I
219,2019.12.16_13.07.42,-8.394601,51.886139,5G,-98,-14,6.0,9,-83,0,0,I
220,2019.12.16_13.07.43,-8.394601,51.886139,5G,-98,-14,6.0,9,-83,0,0,I
221,2019.12.16_13.07.44,-8.394601,51.886139,5G,-99,-13,-2.0,9,-85,2,4,D
222,2019.12.16_13.07.45,-8.394601,51.886139,5G,-99,-13,-2.0,9,-83,0,0,D
223,2019.12.16_13.07.46,-8.394601,51.886139,5G,-98,-12,7.0,9,-83,2,4,D
224,2019.12.16_13.07.47,-8.394601,51.886139,5G,-98,-12,7.0,9,-83,15466,79,D
225,2019.12.16_13.07.48,-8.394601,51.886139,5G,-99,-13,-2.0,9,-83,16485,56,D
226,2019.12.16_13.07.49,-8.394601,51.886139,5G,-99,-13,-2.0,10,-85,0,0,I
227,2019.12.16_13.07.51,-8.394601,51.886139,5G,-100,-14,-4.0,10,-85,0,0,I
228,2019.12.16_13.07.52,-8.394601,51.886139,5G,-100,-14,-4.0,10,-85,0,0,I
229,2019.12.16_13.07.53,-8.394601,51.886139,5G,-99,-14,0.0,10,-85,0,0,I
230,2019.12.16_13.07.54,-8.394601,51.886139,5G,-99,-14,0.0,10,-83,0,0,D
231,2019.12.16_13.07.55,-8.394601,51.886139,5G,-98,-11,4.0,10,-83,0,0,I
232,2019.12.16_13.07.56,-8.394601,51.886139,5G,-98,-11,4.0,10,-83,0,0,I
233,2019.12.16_13.07.57,-8.394601,51.886139,5G,-99,-15,2.0,10,-83,0,0,I
234,2019.12.16_13.07.58,-8.394601,51.886139,5G,-99,-15,2.0,11,-,15,27,D
235,2019.12.16_13.07.59,-8.394601,51.886139,5G,-98,-14,-3.0,11,-,0,0,I
236,2019.12.16_13.08.00,-8.394601,51.886139,5G,-98,-14,-3.0,11,-,0,0,I
237,2019.12.16_13.08.01,-8.394601,51.886139,5G,-99,-15,-1.0,12,-83,0,0,I
238,2019.12.16_13.08.03,-8.394601,51.886139,5G,-99,-15,-1.0,12,-83,0,0,I
239,2019.12.16_13.08.04,-8.394601,51.886139,5G,-98,-13,-4.0,12,-83,0,0,I
240,2019.12.16_13.08.05,-8.394601,51.886139,5G,-98,-13,-4.0,10,-,0,0,I
241,2019.12.16_13.08.06,-8.394601,51.886139,5G,-100,-16,-5.0,10,-,0,0,D
242,2019.12.16_13.08.07,-8.394601,51.886139,5G,-100,-16,-5.0,10,-,2,4,D
243,2019.12.16_13.08.08,-8.394601,51.886139,5G,-98,-15,0.0,10,-83,0,0,I
244,2019.12.16_13.08.09,-8.394601,51.886139,5G,-98,-15,0.0,11,-,2,4,D
245,2019.12.16_13.08.10,-8.394601,51.886139,5G,-98,-16,-3.0,11,-,0,0,I
246,2019.12.16_13.08.11,-8.394601,51.886139,5G,-98,-16,-3.0,11,-,0,0,I
247,2019.12.16_13.08.12,-8.394601,51.886139,5G,-99,-15,-1.0,11,-,0,0,I
248,2019.12.16_13.08.13,-8.394601,51.886139,5G,-99,-15,-1.0,11,-,0,0,I
249,2019.12.16_13.08.14,-8.394601,51.886139,5G,-98,-14,3.0,11,-,0,0,I
250,2019.12.16_13.08.16,-8.394601,51.886139,5G,-98,-14,3.0,11,-,0,0,I
251,2019.12.16_13.08.17,-8.394601,51.886139,5G,-98,-17,-4.0,11,-,0,0,I
252,2019.12.16_13.08.18,-8.394601,51.886139,5G,-98,-17,-4.0,11,-,0,0,I
253,2019.12.16_13.08.19,-8.394601,51.886139,5G,-99,-16,-3.0,11,-,0,0,I
254,2019.12.16_13.08.20,-8.394601,51.886139,5G,-99,-16,-3.0,11,-,0,0,I
255,2019.12.16_13.08.21,-8.394601,51.886139,5G,-98,-14,-3.0,10,-81,0,0,I
256,2019.12.16_13.08.22,-8.394601,51.886139,5G,-98,-14,-3.0,10,-85,0,0,I
257,2019.12.16_13.08.23,-8.394601,51.886139,5G,-98,-14,0.0,10,-85,0,0,I
258,2019.12.16_13.08.24,-8.394601,51.886139,5G,-98,-14,0.0,10,-85,0,0,I
259,2019.12.16_13.08.25,-8.394601,51.886139,5G,-98,-13,1.0,10,-85,0,0,I
260,2019.12.16_13.08.26,-8.394601,51.886139,5G,-98,-13,1.0,9,-83,2,4,D
261,2019.12.16_13.08.28,-8.394601,51.886139,5G,-98,-15,2.0,11,-81,0,0,I
262,2019.12.16_13.08.29,-8.394601,51.886139,5G,-98,-15,2.0,11,-81,2,4,D
263,2019.12.16_13.08.30,-8.394601,51.886139,5G,-99,-15,-5.0,9,-84,0,0,I
264,2019.12.16_13.08.31,-8.394601,51.886139,5G,-99,-15,-5.0,9,-84,0,0,D
265,2019.12.16_13.08.32,-8.394601,51.886139,5G,-99,-15,-4.0,9,-84,0,0,I
266,2019.12.16_13.08.33,-8.394601,51.886139,5G,-99,-15,-4.0,9,-84,34233,150,D
267,2019.12.16_13.08.34,-8.394601,51.886139,5G,-98,-15,-4.0,9,-84,0,0,D
268,2019.12.16_13.08.35,-8.394601,51.886139,5G,-98,-15,-4.0,9,-84,0,0,I
269,2019.12.16_13.08.36,-8.394601,51.886139,5G,-98,-14,-1.0,9,-84,0,0,I
270,2019.12.16_13.08.37,-8.394601,51.886139,5G,-98,-14,-1.0,9,-84,0,0,I
271,2019.12.16_13.08.38,-8.394601,51.886139,5G,-98,-14,-1.0,9,-84,0,0,I
272,2019.12.16_13.08.39,-8.394601,51.886139,5G,-98,-14,-1.0,9,-84,0,0,I
273,2019.12.16_13.08.40,-8.394601,51.886139,5G,-98,-15,-1.0,9,-84,0,0,I
274,2019.12.16_13.08.42,-8.394601,51.886139,5G,-98,-15,-1.0,8,-82,0,0,I
275,2019.12.16_13.08.43,-8.394601,51.886139,5G,-98,-14,0.0,8,-82,0,0,I
276,2019.12.16_13.08.44,-8.394601,51.886139,5G,-98,-14,0.0,8,-82,0,0,I
